year,hbr_name,age,sex,diagnosis,incidence,crude_rate,easr,fyear
2017,Orkney,over 75,All,Stroke,20,934.142923867352,953.282740862955,2016/17
2017,Orkney,All,All,Stroke,32,146.453089244851,135.060173006062,2016/17
2017,Shetland,0-44,All,Stroke,0,0,0,2016/17
2017,Shetland,45-64,All,Stroke,4,60.8180021286301,58.4082911202381,2016/17
2017,Shetland,65-74,All,Stroke,8,311.04199066874,336.316797152711,2016/17
2017,Shetland,over 75,All,Stroke,24,1310.75914800655,1340.7291808029,2016/17
2017,Shetland,All,All,Stroke,36,155.172413793103,171.457087120159,2016/17
2017,Western Isles,0-44,All,Stroke,2,16.4487211119335,15.0714132778882,2016/17
2017,Western Isles,45-64,All,Stroke,3,37.0278943470748,36.7047414194923,2016/17
2017,Western Isles,65-74,All,Stroke,10,278.784499581823,283.983688010127,2016/17
2017,Western Isles,over 75,All,Stroke,40,1310.61598951507,1263.74668448736,2016/17
2017,Western Isles,All,All,Stroke,55,204.460966542751,161.420808491151,2016/17
2017,Fife,0-44,All,Stroke,24,12.4437439077504,13.5489478802302,2016/17
2017,Fife,45-64,All,Stroke,135,130.052791799931,131.67098782773,2016/17
2017,Fife,65-74,All,Stroke,125,296.806363528434,304.546452046085,2016/17
2017,Fife,over 75,All,Stroke,376,1192.0235868497,1185.58521011731,2016/17
2017,Fife,All,All,Stroke,660,178.219425917425,180.88929000507,2016/17
2017,Tayside,0-44,All,Stroke,13,6.02979647117757,6.97526849862152,2016/17
2017,Tayside,45-64,All,Stroke,116,102.199041443473,102.560415936245,2016/17
2017,Tayside,65-74,All,Stroke,154,330.040076294979,342.840902662323,2016/17
2017,Tayside,over 75,All,Stroke,454,1143.31763580045,1090.52082215343,2016/17
2017,Tayside,All,All,Stroke,737,177.389462536405,165.090323985713,2016/17
2017,Greater Glasgow and Clyde,0-44,All,Stroke,80,12.1092863089382,13.2871420097432,2016/17
2017,Greater Glasgow and Clyde,45-64,All,Stroke,520,167.662431040765,172.656618741656,2016/17
2017,Greater Glasgow and Clyde,65-74,All,Stroke,440,428.044711215744,444.223563907693,2016/17
2017,Greater Glasgow and Clyde,over 75,All,Stroke,947,1078.8334472545,1070.61643342691,2016/17
2017,Greater Glasgow and Clyde,All,All,Stroke,1987,171.091039031489,195.92801387053,2016/17
2017,Lanarkshire,0-44,All,Stroke,41,11.6743926468411,12.326140512518,2016/17
2017,Lanarkshire,45-64,All,Stroke,289,152.56939531839,156.525163087546,2016/17
2017,Lanarkshire,65-74,All,Stroke,271,411.522633744856,425.843471774915,2016/17
2017,Lanarkshire,over 75,All,Stroke,534,1067.59431416062,1116.60610342496,2016/17
2017,Lanarkshire,All,All,Stroke,1135,172.889152919313,193.343397939572,2016/17
2018,Scotland,0-44,All,Stroke,273,9.37430143426812,10.1537613636051,2017/18
2018,Scotland,45-64,All,Stroke,1830,121.998698680547,123.133548646054,2017/18
2018,Scotland,65-74,All,Stroke,2082,368.75925440492,374.495231176964,2017/18
2018,Scotland,over 75,All,Stroke,4976,1110.78618928457,1110.84369096324,2017/18
2018,Scotland,All,All,Stroke,9161,168.87258516443,177.411352987824,2017/18
2018,Ayrshire and Arran,0-44,All,Stroke,20,11.1468429354096,12.2303694221848,2017/18
2018,Ayrshire and Arran,45-64,All,Stroke,189,172.91857273559,173.039212703185,2017/18
2018,Ayrshire and Arran,65-74,All,Stroke,181,391.927590836257,396.352400514041,2017/18
2018,Ayrshire and Arran,over 75,All,Stroke,431,1213.91353330517,1222.54526008024,2017/18
2018,Ayrshire and Arran,All,All,Stroke,821,221.646283847628,204.10586631552,2017/18
2018,Borders,0-44,All,Stroke,2,3.86167480836439,4.08760259142812,2017/18
2018,Borders,45-64,All,Stroke,43,121.024486349564,118.663740816331,2017/18
2018,Borders,65-74,All,Stroke,48,305.440661788101,307.938299196405,2017/18
2018,Borders,over 75,All,Stroke,126,1051.40186915888,1086.25816670435,2017/18
2018,Borders,All,All,Stroke,219,190.401669274909,163.749953134713,2017/18
2018,Dumfries and Galloway,0-44,All,Stroke,6,8.99172761059825,9.89038745670286,2017/18
2018,Dumfries and Galloway,45-64,All,Stroke,29,64.354348356745,63.1215004590917,2017/18
2018,Dumfries and Galloway,65-74,All,Stroke,66,319.411508493442,323.182215782006,2017/18
2018,Dumfries and Galloway,over 75,All,Stroke,187,1116.68458139257,1106.56566596643,2017/18
2018,Dumfries and Galloway,All,All,Stroke,288,193.029490616622,155.593049442368,2017/18
2018,Forth Valley,0-44,All,Stroke,15,9.31931708044434,10.1118521248193,2017/18
2018,Forth Valley,45-64,All,Stroke,90,103.084517850802,105.464491819089,2017/18
2018,Forth Valley,65-74,All,Stroke,132,404.783808647654,410.29630492389,2017/18
2018,Forth Valley,over 75,All,Stroke,295,1193.9936050512,1216.95879961617,2017/18
2018,Forth Valley,All,All,Stroke,532,174.095163296027,186.015894461925,2017/18
2018,Grampian,0-44,All,Stroke,21,6.48254189728567,6.66087989080438,2017/18
2018,Grampian,45-64,All,Stroke,143,90.3456510888862,90.5167625425711,2017/18
2018,Grampian,65-74,All,Stroke,158,269.781101663081,274.318479277707,2017/18
2018,Grampian,over 75,All,Stroke,490,1074.89141403062,1087.72294166381,2017/18
2018,Grampian,All,All,Stroke,812,138.476755687438,154.282322288718,2017/18
2018,Highland,0-44,All,Stroke,13,8.49495530346594,9.0318365294531,2017/18
2018,Highland,45-64,All,Stroke,79,82.2214358568722,79.9041556388996,2017/18
2018,Highland,65-74,All,Stroke,132,318.61739361317,321.715777564285,2017/18
2018,Highland,over 75,All,Stroke,337,1071.64435399243,1056.10675320075,2017/18
2018,Highland,All,All,Stroke,561,174.229013323395,154.881557402531,2017/18
2018,Lothian,0-44,All,Stroke,38,7.31717649414818,7.85532566741198,2017/18
2018,Lothian,45-64,All,Stroke,244,107.823381765475,110.546334193544,2017/18
2018,Lothian,65-74,All,Stroke,230,288.083368821864,295.313007003726,2017/18
2018,Lothian,over 75,All,Stroke,737,1151.74245975934,1115.37684076029,2017/18
2018,Lothian,All,All,Stroke,1249,140.423857439991,164.928435825509,2017/18
2018,Orkney,0-44,All,Stroke,0,0,0,2017/18
2018,Orkney,45-64,All,Stroke,3,45.2147701582517,43.9493467087696,2017/18
2018,Orkney,65-74,All,Stroke,7,247.437256981265,247.703799900255,2017/18
2018,Orkney,over 75,All,Stroke,25,1114.08199643494,1085.67904431334,2017/18
2018,Orkney,All,All,Stroke,35,159.090909090909,135.366589855551,2017/18
2018,Shetland,0-44,All,Stroke,1,8.31255195344971,7.79876354148942,2017/18
2018,Shetland,45-64,All,Stroke,4,60.9013398294762,61.0700767307225,2017/18
2018,Shetland,65-74,All,Stroke,5,192.529842125529,192.801925073211,2017/18
2018,Shetland,over 75,All,Stroke,15,795.755968169761,834.806369141836,2017/18
2018,Shetland,All,All,Stroke,25,108.318890814558,115.771678001498,2017/18
2018,Western Isles,0-44,All,Stroke,0,0,0,2017/18
2018,Western Isles,45-64,All,Stroke,18,221.86614076174,217.87801009737,2017/18
2018,Western Isles,65-74,All,Stroke,10,272.776868521549,273.607122660776,2017/18
2018,Western Isles,over 75,All,Stroke,37,1197.41100323625,1164.84525203025,2017/18
2018,Western Isles,All,All,Stroke,65,241.187384044527,191.302493237907,2017/18
2018,Fife,0-44,All,Stroke,29,15.0731567868188,16.4199011007954,2017/18
2018,Fife,45-64,All,Stroke,131,125.45128946688,126.095389023396,2017/18
2018,Fife,65-74,All,Stroke,169,397.618991600593,404.018881580771,2017/18
2018,Fife,over 75,All,Stroke,375,1168.62476237963,1201.06074574756,2017/18
2018,Fife,All,All,Stroke,704,189.547938935408,192.799474368891,2017/18
2018,Tayside,0-44,All,Stroke,22,10.2302741713478,11.2700909115761,2017/18
2018,Tayside,45-64,All,Stroke,143,125.681139040253,124.666811047027,2017/18
2018,Tayside,65-74,All,Stroke,185,393.056706397263,397.2581237063,2017/18
2018,Tayside,over 75,All,Stroke,390,970.269934071402,943.482934897298,2017/18
2018,Tayside,All,All,Stroke,740,177.846139056454,165.748121149632,2017/18
2018,Greater Glasgow and Clyde,0-44,All,Stroke,65,9.76775289087917,10.8556891361929,2017/18
2018,Greater Glasgow and Clyde,45-64,All,Stroke,441,141.467670948122,144.80348181963,2017/18
2018,Greater Glasgow and Clyde,65-74,All,Stroke,456,438.082428667499,446.15463158954,2017/18
2018,Greater Glasgow and Clyde,over 75,All,Stroke,953,1085.01360536473,1078.67937352297,2017/18
2018,Greater Glasgow and Clyde,All,All,Stroke,1915,163.799813533372,188.162374749715,2017/18
2018,Lanarkshire,0-44,All,Stroke,41,11.7238993117213,12.5842007410983,2017/18
2018,Lanarkshire,45-64,All,Stroke,273,143.002315275581,146.266868172504,2017/18
2018,Lanarkshire,65-74,All,Stroke,303,453.31458236711,459.603655180116,2017/18
2018,Lanarkshire,over 75,All,Stroke,578,1140.71442668246,1177.42831740263,2017/18
2018,Lanarkshire,All,All,Stroke,1195,181.575068755413,199.783120826056,2017/18
2019,Scotland,0-44,All,Stroke,241,8.28165602880504,9.01015038532687,2018/19
2019,Scotland,45-64,All,Stroke,1921,127.901247719616,128.058152421801,2018/19
2019,Scotland,65-74,All,Stroke,2081,364.207232340062,367.319015223604,2018/19
2019,Scotland,over 75,All,Stroke,4940,1086.34460434186,1089.58495803283,2018/19
2019,Scotland,All,All,Stroke,9183,168.864125337894,175.432034421287,2018/19
2019,Ayrshire and Arran,0-44,All,Stroke,29,16.3129384102198,17.9647209529689,2018/19
2019,Ayrshire and Arran,45-64,All,Stroke,185,169.594074291372,167.584144333862,2018/19
2019,Ayrshire and Arran,65-74,All,Stroke,190,406.86967321941,405.176244355564,2018/19
2019,Ayrshire and Arran,over 75,All,Stroke,439,1215.56140107988,1257.06921066844,2018/19
2019,Ayrshire and Arran,All,All,Stroke,843,228.041225958287,209.790482180571,2018/19
2019,Borders,0-44,All,Stroke,6,11.625879207115,13.3001419850112,2018/19
2019,Borders,45-64,All,Stroke,26,73.1199730018561,71.2324966009658,2018/19
2019,Borders,65-74,All,Stroke,44,277.375023639917,277.879402287062,2018/19
2019,Borders,over 75,All,Stroke,130,1062.09150326797,1072.44674340279,2018/19
2019,Borders,All,All,Stroke,206,178.710852780429,151.756232417555,2018/19
2019,Dumfries and Galloway,0-44,All,Stroke,3,4.53507883478708,4.77940425765416,2018/19
2019,Dumfries and Galloway,45-64,All,Stroke,39,87.1313672922252,86.578405173541,2018/19
2019,Dumfries and Galloway,65-74,All,Stroke,55,263.902883738784,264.253219820904,2018/19
2019,Dumfries and Galloway,over 75,All,Stroke,166,974.292757365888,991.172488256766,2018/19
2019,Dumfries and Galloway,All,All,Stroke,263,176.759190805834,142.476267694425,2018/19
2019,Forth Valley,0-44,All,Stroke,18,11.2431838198092,12.1327706587074,2018/19
2019,Forth Valley,45-64,All,Stroke,111,126.513027422554,129.373808174255,2018/19
2019,Forth Valley,65-74,All,Stroke,122,369.99969672156,373.118646920437,2018/19
2019,Forth Valley,over 75,All,Stroke,290,1147.96928192542,1180.84325542076,2018/19
2019,Forth Valley,All,All,Stroke,541,176.756951024276,186.289106236393,2018/19
2019,Grampian,0-44,All,Stroke,20,6.24777423043041,6.11826452445912,2018/19
2019,Grampian,45-64,All,Stroke,146,92.0079152014721,91.7571419148423,2018/19
2019,Grampian,65-74,All,Stroke,177,298.27103906171,300.730719164262,2018/19
2019,Grampian,over 75,All,Stroke,466,1004.05067654917,1015.79335942794,2018/19
2019,Grampian,All,All,Stroke,809,138.397057565649,150.617633311403,2018/19
2019,Highland,0-44,All,Stroke,8,5.26766313294265,5.75733216812077,2018/19
2019,Highland,45-64,All,Stroke,80,83.3559088919916,81.2334204620483,2018/19
2019,Highland,65-74,All,Stroke,143,342.79413174801,345.832631733779,2018/19
2019,Highland,over 75,All,Stroke,357,1107.32009925558,1099.03351997413,2018/19
2019,Highland,All,All,Stroke,588,182.72218769422,159.861258922946,2018/19
2019,Lothian,0-44,All,Stroke,28,5.34467422301798,5.98485691549743,2018/19
2019,Lothian,45-64,All,Stroke,261,114.566643987446,116.070025997028,2018/19
2019,Lothian,65-74,All,Stroke,289,356.148177359328,360.07990222249,2018/19
2019,Lothian,over 75,All,Stroke,712,1096.68376384332,1079.17871126503,2018/19
2019,Lothian,All,All,Stroke,1290,143.689363645477,168.924853370795,2018/19
2019,Orkney,0-44,All,Stroke,1,9.72006220839813,10.7309296051018,2018/19
2019,Orkney,45-64,All,Stroke,5,74.9850029994001,71.4564264657872,2018/19
2019,Orkney,65-74,All,Stroke,9,311.526479750779,309.43929737302,2018/19
2019,Orkney,over 75,All,Stroke,28,1194.02985074627,1230.4939865588,2018/19
2019,Orkney,All,All,Stroke,43,193.780982424516,167.966240014648,2018/19
2019,Shetland,0-44,All,Stroke,2,16.8861870989531,18.1554103122731,2018/19
2019,Shetland,45-64,All,Stroke,3,45.5166135639508,45.8035517839784,2018/19
2019,Shetland,65-74,All,Stroke,6,231.749710312862,225.152327191431,2018/19
2019,Shetland,over 75,All,Stroke,11,559.511698880977,537.720123016319,2018/19
2019,Shetland,All,All,Stroke,22,95.6937799043062,93.9776682179506,2018/19
2019,Western Isles,0-44,All,Stroke,1,8.40477391158178,8.91742464776173,2018/19
2019,Western Isles,45-64,All,Stroke,10,123.350191192796,118.998585026203,2018/19
2019,Western Isles,65-74,All,Stroke,11,300.136425648022,300.415874091169,2018/19
2019,Western Isles,over 75,All,Stroke,23,727.848101265823,655.712186439884,2018/19
2019,Western Isles,All,All,Stroke,45,167.72269847186,126.907797900897,2018/19
2019,Fife,0-44,All,Stroke,14,7.30475435154652,8.15348750526088,2018/19
2019,Fife,45-64,All,Stroke,154,147.137506688068,146.882496158514,2018/19
2019,Fife,65-74,All,Stroke,169,394.527967130451,395.1886742469,2018/19
2019,Fife,over 75,All,Stroke,406,1239.54326189168,1254.29642154387,2018/19
2019,Fife,All,All,Stroke,743,199.779516549703,197.70823346972,2018/19
2019,Tayside,0-44,All,Stroke,19,8.86334586641538,10.4137243248273,2018/19
2019,Tayside,45-64,All,Stroke,158,139.526669021547,137.409311304136,2018/19
2019,Tayside,65-74,All,Stroke,170,355.566710589613,360.087069035727,2018/19
2019,Tayside,over 75,All,Stroke,452,1111.57563386863,1096.84916720386,2018/19
2019,Tayside,All,All,Stroke,799,192.030378773313,178.562445928102,2018/19
2019,Greater Glasgow and Clyde,0-44,All,Stroke,61,9.10608136955464,10.320635463616,2018/19
2019,Greater Glasgow and Clyde,45-64,All,Stroke,481,154.279409311933,156.292988300467,2018/19
2019,Greater Glasgow and Clyde,65-74,All,Stroke,416,395.538778964183,399.257896297055,2018/19
2019,Greater Glasgow and Clyde,over 75,All,Stroke,913,1035.69929554298,1034.51088026408,2018/19
2019,Greater Glasgow and Clyde,All,All,Stroke,1871,159.236752966008,182.018843384935,2018/19
2019,Lanarkshire,0-44,All,Stroke,31,8.89240760501647,9.56329053721537,2018/19
2019,Lanarkshire,45-64,All,Stroke,262,136.966965868041,138.958532312562,2018/19
2019,Lanarkshire,65-74,All,Stroke,280,412.760186331741,419.248037098049,2018/19
2019,Lanarkshire,over 75,All,Stroke,547,1062.85825318177,1067.21329820498,2018/19
2019,Lanarkshire,All,All,Stroke,1120,169.902912621359,182.058428686668,2018/19
2020,Scotland,0-44,All,Stroke,288,9.86709908314778,10.6431533284954,2019/20
2020,Scotland,45-64,All,Stroke,1868,124.503120576074,123.933432732302,2019/20
2020,Scotland,65-74,All,Stroke,2127,367.802178799931,370.027873791805,2019/20
2020,Scotland,over 75,All,Stroke,4996,1072.45972372785,1072.50636184294,2019/20
2020,Scotland,All,All,Stroke,9279,169.842402943276,173.968161785452,2019/20
2020,Ayrshire and Arran,0-44,All,Stroke,25,14.1555639859803,16.0424477520505,2019/20
2020,Ayrshire and Arran,45-64,All,Stroke,192,176.921021350313,171.92757358276,2019/20
2020,Ayrshire and Arran,65-74,All,Stroke,215,457.33977154283,457.71023781707,2019/20
2020,Ayrshire and Arran,over 75,All,Stroke,445,1195.69014160196,1220.03307665723,2019/20
2020,Ayrshire and Arran,All,All,Stroke,877,237.437730127789,212.086280655482,2019/20
2020,Borders,0-44,All,Stroke,3,5.83907509050566,6.73545826396313,2019/20
2020,Borders,45-64,All,Stroke,39,109.809663250366,107.991671280876,2019/20
2020,Borders,65-74,All,Stroke,53,331.208598925134,327.378347164861,2019/20
2020,Borders,over 75,All,Stroke,154,1220.86570477248,1266.75249009882,2019/20
2020,Borders,All,All,Stroke,249,215.565751882954,180.637390913176,2019/20
2020,Dumfries and Galloway,0-44,All,Stroke,10,15.1892581566316,16.6652788230928,2019/20
2020,Dumfries and Galloway,45-64,All,Stroke,38,85.481621451388,83.305041768235,2019/20
2020,Dumfries and Galloway,65-74,All,Stroke,62,294.634795418904,293.627633044388,2019/20
2020,Dumfries and Galloway,over 75,All,Stroke,194,1106.86369601187,1161.31167920834,2019/20
2020,Dumfries and Galloway,All,All,Stroke,304,204.218729007121,166.424039231464,2019/20
2020,Forth Valley,0-44,All,Stroke,10,6.267941983929,6.7714131900971,2019/20
2020,Forth Valley,45-64,All,Stroke,89,101.223784177244,102.627431768368,2019/20
2020,Forth Valley,65-74,All,Stroke,128,385.286858106074,386.508577392378,2019/20
2020,Forth Valley,over 75,All,Stroke,286,1102.03452527744,1076.72202968067,2019/20
2020,Forth Valley,All,All,Stroke,513,167.297156274459,168.34121583873,2019/20
2020,Grampian,0-44,All,Stroke,18,5.64049373121794,5.98041239803632,2019/20
2020,Grampian,45-64,All,Stroke,132,83.2109334123417,82.8968896085399,2019/20
2020,Grampian,65-74,All,Stroke,178,294.098208974952,295.779620829777,2019/20
2020,Grampian,over 75,All,Stroke,501,1056.47167981106,1059.65567320482,2019/20
2020,Grampian,All,All,Stroke,829,141.540037561892,151.622969216763,2019/20
2020,Highland,0-44,All,Stroke,13,8.60653567078015,9.26242328604207,2019/20
2020,Highland,45-64,All,Stroke,106,111.164712544833,108.105146914619,2019/20
2020,Highland,65-74,All,Stroke,130,309.604896520517,310.123519911707,2019/20
2020,Highland,over 75,All,Stroke,348,1044.76267675403,1069.11296473139,2019/20
2020,Highland,All,All,Stroke,597,185.576624184022,162.432708923391,2019/20
2020,Lothian,0-44,All,Stroke,40,7.55593755017615,7.46043280462334,2019/20
2020,Lothian,45-64,All,Stroke,241,105.129536164997,106.355281322329,2019/20
2020,Lothian,65-74,All,Stroke,281,340.77541566111603,344.347608024109,2019/20
2020,Lothian,over 75,All,Stroke,658,989.54808632228,971.813376735347,2019/20
2020,Lothian,All,All,Stroke,1220,134.423411710262,155.832486013627,2019/20
2020,Orkney,0-44,All,Stroke,0,0,0,2019/20
2020,Orkney,45-64,All,Stroke,8,120.264582080577,119.747637066098,2019/20
2020,Orkney,65-74,All,Stroke,7,243.562978427279,241.22309364193,2019/20
2020,Orkney,over 75,All,Stroke,17,699.013157894737,657.069085192676,2019/20
2020,Orkney,All,All,Stroke,32,143.691064211944,116.19776632226,2019/20
2020,Shetland,0-44,All,Stroke,1,8.55871276959945,8.99629076011737,2019/20
2020,Shetland,45-64,All,Stroke,6,91.6030534351145,89.5394842757634,2019/20
2020,Shetland,65-74,All,Stroke,3,113.895216400911,112.597483389921,2019/20
2020,Shetland,over 75,All,Stroke,14,682.261208576998,723.957625343803,2019/20
2020,Shetland,All,All,Stroke,24,104.712041884817,105.564882380425,2019/20
2020,Western Isles,0-44,All,Stroke,0,0,0,2019/20
2020,Western Isles,45-64,All,Stroke,11,135.668475579674,137.20683981697,2019/20
2020,Western Isles,65-74,All,Stroke,12,327.332242225859,326.324257398592,2019/20
2020,Western Isles,over 75,All,Stroke,32,991.018891297615,939.162896183455,2019/20
2020,Western Isles,All,All,Stroke,55,205.838323353293,155.14852023486,2019/20
2020,Fife,0-44,All,Stroke,18,9.37514648666385,10.3860094598959,2019/20
2020,Fife,45-64,All,Stroke,154,147.327535899128,146.342493554093,2019/20
2020,Fife,65-74,All,Stroke,163,377.044250653466,376.704244673544,2019/20
2020,Fife,over 75,All,Stroke,402,1189.59547835351,1191.8131925941,2019/20
2020,Fife,All,All,Stroke,737,197.29621201981,191.20633892437,2019/20
