year,hbr,age,sex,diagnosis,number_of_deaths,crude_rate,easr
2020,S08000017,45-64,All,Subarachnoid Haemorrhage,5,11.4082321803413,12.149208599888071
2020,S08000017,65-74,All,Subarachnoid Haemorrhage,1,4.70787627701144,4.992465915073615
2020,S08000017,over 75,All,Subarachnoid Haemorrhage,1,5.61261716338329,5.336748852598997
2020,S08000017,All,All,Subarachnoid Haemorrhage,7,4.7204801402657,4.224056596786979
2020,S08000019,under 75,All,Subarachnoid Haemorrhage,8,2.86063692081042,2.5539224008758783
2020,S08000019,0-44,All,Subarachnoid Haemorrhage,0,0,0
2020,S08000019,45-64,All,Subarachnoid Haemorrhage,6,6.83231228222005,6.570501626710317
2020,S08000019,65-74,All,Subarachnoid Haemorrhage,2,5.97460791635549,5.551299559226814
2020,S08000019,over 75,All,Subarachnoid Haemorrhage,1,3.80633373934227,2.953825795169904
2020,S08000019,All,All,Subarachnoid Haemorrhage,9,2.94184944268297,2.5899137063623408
2020,S08000020,under 75,All,Subarachnoid Haemorrhage,12,2.23200169632129,2.1801881140199444
2020,S08000020,0-44,All,Subarachnoid Haemorrhage,1,0.315021153670469,0.2977106508962465
2020,S08000020,45-64,All,Subarachnoid Haemorrhage,9,5.6845815200571,5.595383519136904
2020,S08000020,65-74,All,Subarachnoid Haemorrhage,2,3.23247995862426,3.242198092408541
2020,S08000020,over 75,All,Subarachnoid Haemorrhage,5,10.4349277902997,10.58015595528038
2020,S08000020,All,All,Subarachnoid Haemorrhage,17,2.90325335154982,2.9361852197333835
2020,S08000022,under 75,All,Subarachnoid Haemorrhage,9,3.13621632923302,2.899779604993911
2020,S08000022,0-44,All,Subarachnoid Haemorrhage,2,1.33622849507266,1.4509911711146848
2020,S08000022,45-64,All,Subarachnoid Haemorrhage,6,6.32631112798127,6.054416833935948
2020,S08000022,65-74,All,Subarachnoid Haemorrhage,1,2.35554613337102,2.3889880680905033
2020,S08000022,over 75,All,Subarachnoid Haemorrhage,5,14.7536146355857,14.07474608799954
2020,S08000022,All,All,Subarachnoid Haemorrhage,14,4.36327370192607,3.9055265884644177
2020,S08000024,under 75,All,Subarachnoid Haemorrhage,21,2.48395189649727,2.6655387994863147
2020,S08000024,0-44,All,Subarachnoid Haemorrhage,4,0.752806556945111,0.7914159689548258
2020,S08000024,45-64,All,Subarachnoid Haemorrhage,11,4.77221356957237,4.797744582875819
2020,S08000024,65-74,All,Subarachnoid Haemorrhage,6,7.17866500759742,6.9226035222366535
2020,S08000024,over 75,All,Subarachnoid Haemorrhage,3,4.47340560368609,5.0579114769338265
2020,S08000024,All,All,Subarachnoid Haemorrhage,24,2.63016581003627,2.880852340456591
2020,S08000025,under 75,All,Subarachnoid Haemorrhage,0,0,8.740478515548807
2020,S08000025,0-44,All,Subarachnoid Haemorrhage,0,0,0
2020,S08000025,45-64,All,Subarachnoid Haemorrhage,0,0,17.020035012643454
2020,S08000025,65-74,All,Subarachnoid Haemorrhage,0,0,32.79548734094189
2020,S08000025,over 75,All,Subarachnoid Haemorrhage,0,0,0
2020,S08000025,All,All,Subarachnoid Haemorrhage,2,8.92857142857143,7.953835449149413
2020,S08000026,under 75,All,Subarachnoid Haemorrhage,0,0,0
2020,S08000026,0-44,All,Subarachnoid Haemorrhage,0,0,0
2020,S08000026,45-64,All,Subarachnoid Haemorrhage,0,0,0
2020,S08000026,65-74,All,Subarachnoid Haemorrhage,0,0,0
2020,S08000026,over 75,All,Subarachnoid Haemorrhage,0,0,0
2020,S08000026,All,All,Subarachnoid Haemorrhage,0,0,0
2020,S08000028,under 75,All,Subarachnoid Haemorrhage,0,0,0
2020,S08000028,0-44,All,Subarachnoid Haemorrhage,0,0,0
2020,S08000028,45-64,All,Subarachnoid Haemorrhage,0,0,0
2020,S08000028,65-74,All,Subarachnoid Haemorrhage,0,0,0
2020,S08000028,over 75,All,Subarachnoid Haemorrhage,0,0,0
2020,S08000028,All,All,Subarachnoid Haemorrhage,0,0,0
2020,S08000029,under 75,All,Subarachnoid Haemorrhage,6,1.76716952457249,1.6864833303290188
2020,S08000029,0-44,All,Subarachnoid Haemorrhage,1,0.521806284634892,0.6205937841326582
2020,S08000029,45-64,All,Subarachnoid Haemorrhage,4,3.83439258428474,3.529849505524986
2020,S08000029,65-74,All,Subarachnoid Haemorrhage,1,2.29542063583152,2.5158958876538127
2020,S08000029,over 75,All,Subarachnoid Haemorrhage,2,5.77967864986707,8.107075907367381
2020,S08000029,All,All,Subarachnoid Haemorrhage,8,2.13829417582124,2.2643366622624717
2020,S08000030,under 75,All,Subarachnoid Haemorrhage,10,2.66826050760988,2.441407360463805
2020,S08000030,0-44,All,Subarachnoid Haemorrhage,2,0.933244986141312,0.8678961162742428
2020,S08000030,45-64,All,Subarachnoid Haemorrhage,3,2.68225953543265,2.596014022107755
2020,S08000030,65-74,All,Subarachnoid Haemorrhage,5,10.2829878249424,10.143553136908723
2020,S08000030,over 75,All,Subarachnoid Haemorrhage,2,4.78766696988557,3.778174633769487
2020,S08000030,All,All,Subarachnoid Haemorrhage,12,2.88080662585524,2.561716415061316
2020,S08000031,under 75,All,Subarachnoid Haemorrhage,21,1.91562143671608,2.074091085712267
2020,S08000031,0-44,All,Subarachnoid Haemorrhage,1,0.147258922418109,0.13335467008054622
2020,S08000031,45-64,All,Subarachnoid Haemorrhage,15,4.85671084114994,5.0194556525343215
2020,S08000031,65-74,All,Subarachnoid Haemorrhage,5,4.61582489406682,4.62148207841022
2020,S08000031,over 75,All,Subarachnoid Haemorrhage,8,8.98977413192494,7.116374567044601
2020,S08000031,All,All,Subarachnoid Haemorrhage,29,2.44676183726503,2.527896599032177
2020,S08000032,under 75,All,Subarachnoid Haemorrhage,23,3.77753287685407,3.44439422148868
2020,S08000032,0-44,All,Subarachnoid Haemorrhage,2,0.574605317972218,0.5865213868036512
2020,S08000032,45-64,All,Subarachnoid Haemorrhage,16,8.39436737948836,7.966268580534625
2020,S08000032,65-74,All,Subarachnoid Haemorrhage,5,7.12311593583497,6.729676369895729
2020,S08000032,over 75,All,Subarachnoid Haemorrhage,6,11.3000734504774,9.57509216656193
2020,S08000032,All,All,Subarachnoid Haemorrhage,29,4.38092936129071,3.9961570365452728
2020,S92000003,under 75,All,Subarachnoid Haemorrhage,127,2.54194051739098,2.460621830972121
2020,S92000003,0-44,All,Subarachnoid Haemorrhage,13,0.445973714995352,0.46148556944090113
2020,S92000003,45-64,All,Subarachnoid Haemorrhage,79,5.2844576741697,5.1953025411353275
2020,S92000003,65-74,All,Subarachnoid Haemorrhage,35,5.97001686956195,5.840080812244587
2020,S92000003,over 75,All,Subarachnoid Haemorrhage,41,8.72680213785367,8.499733856228305
2020,S92000003,All,All,Subarachnoid Haemorrhage,168,3.07354555433589,3.0041419132451774
2021,S08000015,under 75,All,Subarachnoid Haemorrhage,2,0.60525543292408,0.5118859927516943
2021,S08000015,0-44,All,Subarachnoid Haemorrhage,0,0,0
2021,S08000015,45-64,All,Subarachnoid Haemorrhage,2,1.86589791672498,1.757797182656762
2021,S08000015,65-74,All,Subarachnoid Haemorrhage,0,0,0
2021,S08000015,over 75,All,Subarachnoid Haemorrhage,3,7.84293221092259,7.322088504378474
2021,S08000015,All,All,Subarachnoid Haemorrhage,5,1.356152865551,1.1248042187981044
2021,S08000016,under 75,All,Subarachnoid Haemorrhage,4,3.89169415175661,2.8132860597458613
2021,S08000016,0-44,All,Subarachnoid Haemorrhage,0,0,0
2021,S08000016,45-64,All,Subarachnoid Haemorrhage,0,0,0
2021,S08000016,65-74,All,Subarachnoid Haemorrhage,4,24.3635034717992,24.381812517797464
2021,S08000016,over 75,All,Subarachnoid Haemorrhage,0,0,0
2021,S08000016,All,All,Subarachnoid Haemorrhage,4,3.44768143423548,2.560090314368734
2021,S08000017,under 75,All,Subarachnoid Haemorrhage,1,0.765573682639086,0.5732400098597281
2021,S08000017,0-44,All,Subarachnoid Haemorrhage,0,0,0
2021,S08000017,45-64,All,Subarachnoid Haemorrhage,1,2.29063588052043,1.9684845621598213
2021,S08000017,65-74,All,Subarachnoid Haemorrhage,0,0,0
2021,S08000017,over 75,All,Subarachnoid Haemorrhage,0,0,0
2021,S08000017,All,All,Subarachnoid Haemorrhage,1,0.672088177968949,0.5216484089723527
2021,S08000019,under 75,All,Subarachnoid Haemorrhage,5,1.79296940835595,1.797162349238126
2021,S08000019,0-44,All,Subarachnoid Haemorrhage,1,0.635089992251902,0.7338633923778852
2021,S08000019,45-64,All,Subarachnoid Haemorrhage,4,4.56475099283334,4.675967946877875
2021,S08000019,65-74,All,Subarachnoid Haemorrhage,0,0,0
2021,S08000019,over 75,All,Subarachnoid Haemorrhage,1,3.72536601721119,7.348618459729571
2021,S08000019,All,All,Subarachnoid Haemorrhage,6,1.96264433613555,2.296793399182356
2021,S08000020,under 75,All,Subarachnoid Haemorrhage,12,2.23368017422705,2.2126104302993936
2021,S08000020,0-44,All,Subarachnoid Haemorrhage,0,0,0
2021,S08000020,45-64,All,Subarachnoid Haemorrhage,8,5.05430215881881,5.054895627425746
2021,S08000020,65-74,All,Subarachnoid Haemorrhage,4,6.3299151791366,6.418363336234529
2021,S08000020,over 75,All,Subarachnoid Haemorrhage,10,20.2839756592292,20.16438025985991
2021,S08000020,All,All,Subarachnoid Haemorrhage,22,3.7508737830972,3.82826971495984
2021,S08000022,under 75,All,Subarachnoid Haemorrhage,9,3.10990400762963,2.64178694003118
2021,S08000022,0-44,All,Subarachnoid Haemorrhage,0,0,0
2021,S08000022,45-64,All,Subarachnoid Haemorrhage,5,5.25712603433955,5.299779906346737
2021,S08000022,65-74,All,Subarachnoid Haemorrhage,4,9.27665298360352,9.519851811871316
2021,S08000022,over 75,All,Subarachnoid Haemorrhage,5,14.3340404793303,16.165955887499187
2021,S08000022,All,All,Subarachnoid Haemorrhage,14,4.31725669174787,3.8589621453033
2021,S08000024,under 75,All,Subarachnoid Haemorrhage,16,1.88752921246383,2.093158503701983
2021,S08000024,0-44,All,Subarachnoid Haemorrhage,2,0.375980133209761,0.4291957037953345
2021,S08000024,45-64,All,Subarachnoid Haemorrhage,7,3.03286323953121,3.0333531554455933
2021,S08000024,65-74,All,Subarachnoid Haemorrhage,7,8.24295521720187,8.277809258345162
2021,S08000024,over 75,All,Subarachnoid Haemorrhage,7,10.197986626069,9.172356457779388
2021,S08000024,All,All,Subarachnoid Haemorrhage,23,2.5100675535572,2.7302863195689495
2021,S08000025,under 75,All,Subarachnoid Haemorrhage,0,0,4.115734452813104
2021,S08000025,0-44,All,Subarachnoid Haemorrhage,0,0,0
2021,S08000025,45-64,All,Subarachnoid Haemorrhage,0,0,14.133276800226133
2021,S08000025,65-74,All,Subarachnoid Haemorrhage,0,0,0
2021,S08000025,over 75,All,Subarachnoid Haemorrhage,0,0,37.70739064856712
2021,S08000025,All,All,Subarachnoid Haemorrhage,2,8.87311446317658,7.138983510430967
2021,S08000026,under 75,All,Subarachnoid Haemorrhage,0,0,8.621905911492217
2021,S08000026,0-44,All,Subarachnoid Haemorrhage,0,0,0
2021,S08000026,45-64,All,Subarachnoid Haemorrhage,0,0,0
2021,S08000026,65-74,All,Subarachnoid Haemorrhage,0,0,74.72318456626589
2021,S08000026,over 75,All,Subarachnoid Haemorrhage,0,0,0
2021,S08000026,All,All,Subarachnoid Haemorrhage,2,8.71839581517001,7.845934379457918
2021,S08000028,under 75,All,Subarachnoid Haemorrhage,0,0,0
2021,S08000028,0-44,All,Subarachnoid Haemorrhage,0,0,0
2021,S08000028,45-64,All,Subarachnoid Haemorrhage,0,0,0
2021,S08000028,65-74,All,Subarachnoid Haemorrhage,0,0,0
2021,S08000028,over 75,All,Subarachnoid Haemorrhage,0,0,36.54970760233918
2021,S08000028,All,All,Subarachnoid Haemorrhage,1,3.75375375375375,3.289473684210526
2021,S08000029,under 75,All,Subarachnoid Haemorrhage,11,3.24153884689623,3.1021182542679555
2021,S08000029,0-44,All,Subarachnoid Haemorrhage,0,0,0
2021,S08000029,45-64,All,Subarachnoid Haemorrhage,7,6.72999269315079,6.947543775576661
2021,S08000029,65-74,All,Subarachnoid Haemorrhage,4,9.08471496706791,9.350747722438324
2021,S08000029,over 75,All,Subarachnoid Haemorrhage,1,2.82605623851915,2.6261193833871688
2021,S08000029,All,All,Subarachnoid Haemorrhage,12,3.20230566007525,3.059278355888685
2021,S08000030,under 75,All,Subarachnoid Haemorrhage,7,1.86621379878483,1.8450142987007372
2021,S08000030,0-44,All,Subarachnoid Haemorrhage,2,0.933837605640379,1.0008387905001097
2021,S08000030,45-64,All,Subarachnoid Haemorrhage,4,3.57861775889063,3.476567832792859
2021,S08000030,65-74,All,Subarachnoid Haemorrhage,1,2.03475359134009,2.068757992928609
2021,S08000030,over 75,All,Subarachnoid Haemorrhage,5,11.7483963438991,10.781025991656358
2021,S08000030,All,All,Subarachnoid Haemorrhage,12,2.87321920268167,2.649255351066743
2021,S08000031,under 75,All,Subarachnoid Haemorrhage,19,1.73388829926547,1.7347497748206944
2021,S08000031,0-44,All,Subarachnoid Haemorrhage,1,0.147197145552953,0.120310215262739
2021,S08000031,45-64,All,Subarachnoid Haemorrhage,14,4.57941357338183,4.327077328359923
2021,S08000031,65-74,All,Subarachnoid Haemorrhage,4,3.6125209977783,3.495040826948315
2021,S08000031,over 75,All,Subarachnoid Haemorrhage,9,10.085502650246,9.151183603243654
2021,S08000031,All,All,Subarachnoid Haemorrhage,28,2.36278944170661,2.402228819378761
2021,S08000032,under 75,All,Subarachnoid Haemorrhage,13,2.13005108845611,2.090987513108175
2021,S08000032,0-44,All,Subarachnoid Haemorrhage,2,0.572670448200526,0.6347548762076151
2021,S08000032,45-64,All,Subarachnoid Haemorrhage,9,4.74500851465417,4.7604426452826365
2021,S08000032,65-74,All,Subarachnoid Haemorrhage,2,2.80112044817927,2.8429876454897975
2021,S08000032,over 75,All,Subarachnoid Haemorrhage,4,7.44657085412168,9.730567711283983
2021,S08000032,All,All,Subarachnoid Haemorrhage,17,2.56012529554388,2.778549730943998
2021,S92000003,under 75,All,Subarachnoid Haemorrhage,102,2.03934047728964,1.9905950983117635
2021,S92000003,0-44,All,Subarachnoid Haemorrhage,8,0.274356513943827,0.294616811753001
2021,S92000003,45-64,All,Subarachnoid Haemorrhage,62,4.16072477141179,4.111047760232648
2021,S92000003,65-74,All,Subarachnoid Haemorrhage,32,5.37293184100151,5.36115052052793
2021,S92000003,over 75,All,Subarachnoid Haemorrhage,47,9.82681801360282,9.96164959738644
2021,S92000003,All,All,Subarachnoid Haemorrhage,149,2.71902771948393,2.7079900032284847
2009,S08000015,0-44,All,Other CVD,1,0.5077849999999997,0.5608750000000002
2009,S08000015,0-44,Female,Other CVD,0,0,0
2009,S08000015,0-44,Male,Other CVD,1,1.0303969999999998,1.1217519999999999
2009,S08000015,45-64,All,Other CVD,6,5.655947000000001,5.533168
2009,S08000015,45-64,Female,Other CVD,2,3.6431200000000032,3.458508000000002
2009,S08000015,45-64,Male,Other CVD,4,7.8147850000000005,7.607830999999997
2009,S08000015,65-74,All,Other CVD,14,36.39008999999999,37.23401000000001
2009,S08000015,65-74,Female,Other CVD,8,39.16196600000001,40.54413500000001
2009,S08000015,65-74,Male,Other CVD,6,33.25202999999999,33.92400000000001
2009,S08000015,All,All,Other CVD,162,43.498067000000006,50.057249
2009,S08000015,All,Female,Other CVD,107,55.07292199999999,52.42082599999999
2009,S08000015,All,Male,Other CVD,55,30.874250000000004,47.693663
2009,S08000015,over 75,All,Other CVD,141,455.706027,493.0942500000001
2009,S08000015,over 75,Female,Other CVD,97,508.4388799999999,524.9693
2009,S08000015,over 75,Male,Other CVD,44,370.90110000000004,461.22020000000003
2009,S08000015,under 75,All,Other CVD,21,6.149531999999997,6.240375000000004
2009,S08000015,under 75,Female,Other CVD,10,5.707436999999999,5.685316999999998
2009,S08000015,under 75,Male,Other CVD,11,6.615387000000002,6.795424000000004
2009,S08000016,0-44,All,Other CVD,0,0,0
2009,S08000016,0-44,Female,Other CVD,0,0,0
2009,S08000016,0-44,Male,Other CVD,0,0,0
2009,S08000016,45-64,All,Other CVD,3,8.872325,8.952009999999998
2009,S08000016,45-64,Female,Other CVD,1,5.832945999999996,5.216941000000002
2009,S08000016,45-64,Male,Other CVD,2,11.99832,12.687097999999999
2009,S08000016,65-74,All,Other CVD,2,16.012814999999996,15.271180999999999
2009,S08000016,65-74,Female,Other CVD,2,30.487799999999993,30.542360000000002
2009,S08000016,65-74,Male,Other CVD,0,0,0
2009,S08000016,All,All,Other CVD,34,29.932206000000008,31.38133599999999
2009,S08000016,All,Female,Other CVD,24,40.900514,34.617183999999995
2009,S08000016,All,Male,Other CVD,10,18.211292999999998,28.145488000000007
2009,S08000016,over 75,All,Other CVD,29,274.88151,304.50639999999987
2009,S08000016,over 75,Female,Other CVD,21,334.3417,333.6416
2009,S08000016,over 75,Male,Other CVD,8,187.39751000000007,275.37118999999996
2009,S08000016,under 75,All,Other CVD,5,4.852486999999998,4.368971000000002
2009,S08000016,under 75,Female,Other CVD,3,5.725409999999998,5.043338000000002
2009,S08000016,under 75,Male,Other CVD,2,3.949287000000001,3.694598000000001
2009,S08000017,0-44,All,Other CVD,0,-1.000000000139778e-6,4.440892098500626e-16
2009,S08000017,0-44,Female,Other CVD,0,0,0
2009,S08000017,0-44,Male,Other CVD,0,0,0
2009,S08000017,45-64,All,Other CVD,0,-2.0000000020559128e-6,4.9999999980343546e-6
2009,S08000017,45-64,Female,Other CVD,0,2.0000000020559128e-6,-1.0000000010279564e-6
2009,S08000017,45-64,Male,Other CVD,0,0,-1.0000000010279564e-6
2009,S08000017,65-74,All,Other CVD,3,16.981748999999994,18.006449000000003
2009,S08000017,65-74,Female,Other CVD,1,10.933760000000007,11.460639999999984
2009,S08000017,65-74,Male,Other CVD,2,23.47417,24.55223000000001
2009,S08000017,All,All,Other CVD,48,31.754475,31.863742999999992
2009,S08000017,All,Female,Other CVD,25,32.059054,27.222782999999993
2009,S08000017,All,Male,Other CVD,23,31.429778,36.50470299999999
2009,S08000017,over 75,All,Other CVD,45,307.86069999999995,333.03409999999997
2009,S08000017,over 75,Female,Other CVD,24,277.5529899999999,289.10469
2009,S08000017,over 75,Male,Other CVD,21,351.7588,376.96350000000007
2009,S08000017,under 75,All,Other CVD,3,2.1971099999999986,2.077667999999999
2009,S08000017,under 75,Female,Other CVD,1,1.4422910000000009,1.322385999999998
2009,S08000017,under 75,Male,Other CVD,2,2.975784000000001,2.8329489999999993
2009,S08000019,0-44,All,Other CVD,1,0.5994380000000001,0.5526040000000001
2009,S08000019,0-44,Female,Other CVD,0,-4.440892098500626e-16,0
2009,S08000019,0-44,Male,Other CVD,1,1.2063009999999998,1.1052060000000001
2009,S08000019,45-64,All,Other CVD,4,5.017182000000002,4.945448999999998
2009,S08000019,45-64,Female,Other CVD,3,7.390622999999998,7.397068000000001
2009,S08000019,45-64,Male,Other CVD,1,2.555327,2.4938400000000005
2009,S08000019,65-74,All,Other CVD,10,37.207875999999985,37.37500100000001
2009,S08000019,65-74,Female,Other CVD,6,41.68690000000001,41.951960000000014
2009,S08000019,65-74,Male,Other CVD,4,32.04358,32.79809
2009,S08000019,All,All,Other CVD,125,42.48955300000001,57.767112999999995
2009,S08000019,All,Female,Other CVD,84,55.40161499999999,61.93638800000001
2009,S08000019,All,Male,Other CVD,41,28.75781,53.59782799999999
2009,S08000019,over 75,All,Other CVD,110,529.7379040000001,580.3754690000001
2009,S08000019,over 75,Female,Other CVD,75,590.086979,617.4582379999999
2009,S08000019,over 75,Male,Other CVD,35,434.51279999999997,543.2927
2009,S08000019,under 75,All,Other CVD,15,5.485962000000001,6.080579999999998
2009,S08000019,under 75,Female,Other CVD,9,6.4790170000000025,6.994704999999996
2009,S08000019,under 75,Male,Other CVD,6,4.460470000000001,5.166458999999998
2009,S08000020,0-44,All,Other CVD,0,1.0000000000287557e-6,0
2009,S08000020,0-44,Female,Other CVD,0,0,0
2009,S08000020,0-44,Male,Other CVD,0,0,0
2009,S08000020,45-64,All,Other CVD,10,6.603932,6.612691999999999
2009,S08000020,45-64,Female,Other CVD,4,5.295841000000001,5.308147
2009,S08000020,45-64,Male,Other CVD,6,7.905767999999998,7.917237
2009,S08000020,65-74,All,Other CVD,21,44.35897399999999,46.919161
2009,S08000020,65-74,Female,Other CVD,7,28.198509999999985,28.683319999999995
2009,S08000020,65-74,Male,Other CVD,14,62.175211000000004,65.15510599999999
2009,S08000020,All,All,Other CVD,212,37.91131000000001,52.08889500000001
2009,S08000020,All,Female,Other CVD,129,45.680071999999996,48.63319
2009,S08000020,All,Male,Other CVD,83,29.985448000000005,55.544601
2009,S08000020,over 75,All,Other CVD,181,446.35145,504.5557899999999
2009,S08000020,over 75,Female,Other CVD,118,477.1728599999999,491.27464
