year,ca,age,sex,diagnosis,number_of_deaths,crude_rate,easr,ca_name,hb,hb_name
2019,S12000028,0-44,Female,Other CVD,0,0,4.251545740558531,South Ayrshire,S08000015,NHS Ayrshire and Arran
2019,S12000028,0-44,Male,Other CVD,0,0,0,South Ayrshire,S08000015,NHS Ayrshire and Arran
2019,S12000028,45-64,All,Other CVD,0,0,2.850857395361654,South Ayrshire,S08000015,NHS Ayrshire and Arran
2019,S12000028,45-64,Female,Other CVD,0,0,0,South Ayrshire,S08000015,NHS Ayrshire and Arran
2019,S12000028,45-64,Male,Other CVD,0,0,5.70171479072331,South Ayrshire,S08000015,NHS Ayrshire and Arran
2019,S12000028,65-74,All,Other CVD,0,0,38.068121824276616,South Ayrshire,S08000015,NHS Ayrshire and Arran
2019,S12000028,65-74,Female,Other CVD,0,0,23.503972171296965,South Ayrshire,S08000015,NHS Ayrshire and Arran
2019,S12000028,65-74,Male,Other CVD,0,0,52.63227147725627,South Ayrshire,S08000015,NHS Ayrshire and Arran
2019,S12000028,All,All,Other CVD,49,43.5130095018202,34.585454569238884,South Ayrshire,S08000015,NHS Ayrshire and Arran
2019,S12000028,All,Female,Other CVD,27,45.839629208332724,31.439177090174546,South Ayrshire,S08000015,NHS Ayrshire and Arran
2019,S12000028,All,Male,Other CVD,22,40.961477592209796,37.73173204830323,South Ayrshire,S08000015,NHS Ayrshire and Arran
2019,S12000028,over 75,All,Other CVD,0,0,318.7211913107577,South Ayrshire,S08000015,NHS Ayrshire and Arran
2019,S12000028,over 75,Female,Other CVD,0,0,296.393614580964,South Ayrshire,S08000015,NHS Ayrshire and Arran
2019,S12000028,over 75,Male,Other CVD,0,0,341.04876804055164,South Ayrshire,S08000015,NHS Ayrshire and Arran
2019,S12000028,under 75,All,Other CVD,0,0,6.484117968429329,South Ayrshire,S08000015,NHS Ayrshire and Arran
2019,S12000028,under 75,Female,Other CVD,0,0,5.2348920636129535,South Ayrshire,S08000015,NHS Ayrshire and Arran
2019,S12000028,under 75,Male,Other CVD,0,0,7.733343873245698,South Ayrshire,S08000015,NHS Ayrshire and Arran
2019,S12000029,0-44,All,Other CVD,0,0,0,South Lanarkshire,S08000032,NHS Lanarkshire
2019,S12000029,0-44,Female,Other CVD,0,0,0,South Lanarkshire,S08000032,NHS Lanarkshire
2019,S12000029,0-44,Male,Other CVD,0,0,0,South Lanarkshire,S08000032,NHS Lanarkshire
2019,S12000029,45-64,All,Other CVD,0,0,2.035205931529406,South Lanarkshire,S08000032,NHS Lanarkshire
2019,S12000029,45-64,Female,Other CVD,0,0,0,South Lanarkshire,S08000032,NHS Lanarkshire
2019,S12000029,45-64,Male,Other CVD,0,0,4.070411863058819,South Lanarkshire,S08000032,NHS Lanarkshire
2019,S12000029,65-74,All,Other CVD,0,0,17.211749746314823,South Lanarkshire,S08000032,NHS Lanarkshire
2019,S12000029,65-74,Female,Other CVD,0,0,16.33368666250834,South Lanarkshire,S08000032,NHS Lanarkshire
2019,S12000029,65-74,Male,Other CVD,0,0,18.089812830121275,South Lanarkshire,S08000032,NHS Lanarkshire
2019,S12000029,All,All,Other CVD,95,29.638411381149957,30.684988114203136,South Lanarkshire,S08000032,NHS Lanarkshire
2019,S12000029,All,Female,Other CVD,55,33.233230813851556,29.3159092870143,South Lanarkshire,S08000032,NHS Lanarkshire
2019,S12000029,All,Male,Other CVD,40,25.800958505608435,32.054066941391994,South Lanarkshire,S08000032,NHS Lanarkshire
2019,S12000029,over 75,All,Other CVD,0,0,314.87138687760887,South Lanarkshire,S08000032,NHS Lanarkshire
2019,S12000029,over 75,Female,Other CVD,0,0,306.6763576383436,South Lanarkshire,S08000032,NHS Lanarkshire
2019,S12000029,over 75,Male,Other CVD,0,0,323.0664161168741,South Lanarkshire,S08000032,NHS Lanarkshire
2019,S12000029,under 75,All,Other CVD,0,0,2.5786409837564275,South Lanarkshire,S08000032,NHS Lanarkshire
2019,S12000029,under 75,Female,Other CVD,0,0,1.884656153366345,South Lanarkshire,S08000032,NHS Lanarkshire
2019,S12000029,under 75,Male,Other CVD,0,0,3.2726258141465117,South Lanarkshire,S08000032,NHS Lanarkshire
2019,S12000030,0-44,All,Other CVD,0,0,0,Stirling,S08000019,NHS Forth Valley
2019,S12000030,0-44,Female,Other CVD,0,0,0,Stirling,S08000019,NHS Forth Valley
2019,S12000030,0-44,Male,Other CVD,0,0,0,Stirling,S08000019,NHS Forth Valley
2019,S12000030,45-64,All,Other CVD,0,0,-8.881784197001252e-16,Stirling,S08000019,NHS Forth Valley
2019,S12000030,45-64,Female,Other CVD,0,0,0,Stirling,S08000019,NHS Forth Valley
2019,S12000030,45-64,Male,Other CVD,0,0,0,Stirling,S08000019,NHS Forth Valley
2019,S12000030,65-74,All,Other CVD,0,0,10.646535036778943,Stirling,S08000019,NHS Forth Valley
2019,S12000030,65-74,Female,Other CVD,0,0,0,Stirling,S08000019,NHS Forth Valley
2019,S12000030,65-74,Male,Other CVD,0,0,21.293070073557878,Stirling,S08000019,NHS Forth Valley
2019,S12000030,All,All,Other CVD,17,18.044793546332663,16.765857943124054,Stirling,S08000019,NHS Forth Valley
2019,S12000030,All,Female,Other CVD,14,28.702052196732083,25.870988736481124,Stirling,S08000019,NHS Forth Valley
2019,S12000030,All,Male,Other CVD,3,6.6031298835648045,7.660727149766977,Stirling,S08000019,NHS Forth Valley
2019,S12000030,over 75,All,Other CVD,0,0,173.86635293624727,Stirling,S08000019,NHS Forth Valley
2019,S12000030,over 75,Female,Other CVD,0,0,287.4554304053458,Stirling,S08000019,NHS Forth Valley
2019,S12000030,over 75,Male,Other CVD,0,0,60.2772754671488,Stirling,S08000019,NHS Forth Valley
2019,S12000030,under 75,All,Other CVD,0,0,1.2284463503975687,Stirling,S08000019,NHS Forth Valley
2019,S12000030,under 75,Female,Other CVD,0,0,1.7763568394002505e-15,Stirling,S08000019,NHS Forth Valley
2019,S12000030,under 75,Male,Other CVD,0,0,2.456892700795141,Stirling,S08000019,NHS Forth Valley
2019,S12000033,0-44,All,Other CVD,0,0,0.9580903889846979,Aberdeen City,S08000020,NHS Grampian
2019,S12000033,0-44,Female,Other CVD,0,0,1.9161807779693953,Aberdeen City,S08000020,NHS Grampian
2019,S12000033,0-44,Male,Other CVD,0,0,0,Aberdeen City,S08000020,NHS Grampian
2019,S12000033,45-64,All,Other CVD,0,0,5.432128171421741,Aberdeen City,S08000020,NHS Grampian
2019,S12000033,45-64,Female,Other CVD,0,0,3.4176260118144697,Aberdeen City,S08000020,NHS Grampian
2019,S12000033,45-64,Male,Other CVD,0,0,7.446630331029009,Aberdeen City,S08000020,NHS Grampian
2019,S12000033,65-74,All,Other CVD,0,0,46.32815948564513,Aberdeen City,S08000020,NHS Grampian
2019,S12000033,65-74,Female,Other CVD,0,0,39.84858319911536,Aberdeen City,S08000020,NHS Grampian
2019,S12000033,65-74,Male,Other CVD,0,0,52.80773577217492,Aberdeen City,S08000020,NHS Grampian
2019,S12000033,All,All,Other CVD,51,22.302881882188288,26.893283163476376,Aberdeen City,S08000020,NHS Grampian
2019,S12000033,All,Female,Other CVD,34,29.59790377199173,29.517192141439963,Aberdeen City,S08000020,NHS Grampian
2019,S12000033,All,Male,Other CVD,17,14.938882395845212,24.26937418551278,Aberdeen City,S08000020,NHS Grampian
2019,S12000033,over 75,All,Other CVD,0,0,223.02159602227943,Aberdeen City,S08000020,NHS Grampian
2019,S12000033,over 75,Female,Other CVD,0,0,259.9186932477616,Aberdeen City,S08000020,NHS Grampian
2019,S12000033,over 75,Male,Other CVD,0,0,186.12449879679707,Aberdeen City,S08000020,NHS Grampian
2019,S12000033,under 75,All,Other CVD,0,0,7.49597749612224,Aberdeen City,S08000020,NHS Grampian
2019,S12000033,under 75,Female,Other CVD,0,0,6.730230493562001,Aberdeen City,S08000020,NHS Grampian
2019,S12000033,under 75,Male,Other CVD,0,0,8.261724498682478,Aberdeen City,S08000020,NHS Grampian
2019,S12000034,0-44,All,Other CVD,0,0,0,Aberdeenshire,S08000020,NHS Grampian
2019,S12000034,0-44,Female,Other CVD,0,0,0,Aberdeenshire,S08000020,NHS Grampian
2019,S12000034,0-44,Male,Other CVD,0,0,0,Aberdeenshire,S08000020,NHS Grampian
2019,S12000034,45-64,All,Other CVD,0,0,7.905395846640124,Aberdeenshire,S08000020,NHS Grampian
2019,S12000034,45-64,Female,Other CVD,0,0,7.837711235810753,Aberdeenshire,S08000020,NHS Grampian
2019,S12000034,45-64,Male,Other CVD,0,0,7.9730804574694965,Aberdeenshire,S08000020,NHS Grampian
2019,S12000034,65-74,All,Other CVD,0,0,17.076948039076115,Aberdeenshire,S08000020,NHS Grampian
2019,S12000034,65-74,Female,Other CVD,0,0,0,Aberdeenshire,S08000020,NHS Grampian
2019,S12000034,65-74,Male,Other CVD,0,0,34.15389607815224,Aberdeenshire,S08000020,NHS Grampian
2019,S12000034,All,All,Other CVD,85,32.540867501244215,35.40431113649957,Aberdeenshire,S08000020,NHS Grampian
2019,S12000034,All,Female,Other CVD,53,40.37480003047156,37.756796348998705,Aberdeenshire,S08000020,NHS Grampian
2019,S12000034,All,Male,Other CVD,32,24.626750808065278,33.05182592400043,Aberdeenshire,S08000020,NHS Grampian
2019,S12000034,over 75,All,Other CVD,0,0,350.18112992263275,Aberdeenshire,S08000020,NHS Grampian
2019,S12000034,over 75,Female,Other CVD,0,0,396.4422541278762,Aberdeenshire,S08000020,NHS Grampian
2019,S12000034,over 75,Male,Other CVD,0,0,303.9200057173893,Aberdeenshire,S08000020,NHS Grampian
2019,S12000034,under 75,All,Other CVD,0,0,4.272537849958928,Aberdeenshire,S08000020,NHS Grampian
2019,S12000034,under 75,Female,Other CVD,0,0,2.2824104148240076,Aberdeenshire,S08000020,NHS Grampian
2019,S12000034,under 75,Male,Other CVD,0,0,6.262665285093847,Aberdeenshire,S08000020,NHS Grampian
2019,S12000035,0-44,All,Other CVD,0,0,0,Argyll and Bute,S08000022,NHS Highland
2019,S12000035,0-44,Female,Other CVD,0,0,0,Argyll and Bute,S08000022,NHS Highland
2019,S12000035,0-44,Male,Other CVD,0,0,0,Argyll and Bute,S08000022,NHS Highland
2019,S12000035,45-64,All,Other CVD,0,0,11.420841630395529,Argyll and Bute,S08000022,NHS Highland
2019,S12000035,45-64,Female,Other CVD,0,0,15.797031912327384,Argyll and Bute,S08000022,NHS Highland
2019,S12000035,45-64,Male,Other CVD,0,0,7.044651348463681,Argyll and Bute,S08000022,NHS Highland
2019,S12000035,65-74,All,Other CVD,0,0,41.0682405751074,Argyll and Bute,S08000022,NHS Highland
2019,S12000035,65-74,Female,Other CVD,0,0,14.932282100673444,Argyll and Bute,S08000022,NHS Highland
2019,S12000035,65-74,Male,Other CVD,0,0,67.20419904954137,Argyll and Bute,S08000022,NHS Highland
2019,S12000035,All,All,Other CVD,35,40.7592872947479,32.056651662516096,Argyll and Bute,S08000022,NHS Highland
2019,S12000035,All,Female,Other CVD,20,46.37896250260878,32.58620576214071,Argyll and Bute,S08000022,NHS Highland
2019,S12000035,All,Male,Other CVD,15,35.09018176714163,31.52709756289147,Argyll and Bute,S08000022,NHS Highland
2019,S12000035,over 75,All,Other CVD,0,0,274.6440374452777,Argyll and Bute,S08000022,NHS Highland
2019,S12000035,over 75,Female,Other CVD,0,0,298.1344742755917,Argyll and Bute,S08000022,NHS Highland
2019,S12000035,over 75,Male,Other CVD,0,0,251.15360061496375,Argyll and Bute,S08000022,NHS Highland
2019,S12000035,under 75,All,Other CVD,0,0,8.06449262905615,Argyll and Bute,S08000022,NHS Highland
2019,S12000035,under 75,Female,Other CVD,0,0,6.323190194876339,Argyll and Bute,S08000022,NHS Highland
2019,S12000035,under 75,Male,Other CVD,0,0,9.805795063235955,Argyll and Bute,S08000022,NHS Highland
2019,S12000036,0-44,All,Other CVD,0,0,1.0029518003379239,City of Edinburgh,S08000024,NHS Lothian
2019,S12000036,0-44,Female,Other CVD,0,0,0.6295756660011158,City of Edinburgh,S08000024,NHS Lothian
2019,S12000036,0-44,Male,Other CVD,0,0,1.376327934674733,City of Edinburgh,S08000024,NHS Lothian
2019,S12000036,45-64,All,Other CVD,0,0,4.197730965865734,City of Edinburgh,S08000024,NHS Lothian
2019,S12000036,45-64,Female,Other CVD,0,0,0,City of Edinburgh,S08000024,NHS Lothian
2019,S12000036,45-64,Male,Other CVD,0,0,8.395461931731473,City of Edinburgh,S08000024,NHS Lothian
2019,S12000036,65-74,All,Other CVD,0,0,19.530950648033098,City of Edinburgh,S08000024,NHS Lothian
2019,S12000036,65-74,Female,Other CVD,0,0,4.382389804808369,City of Edinburgh,S08000024,NHS Lothian
2019,S12000036,65-74,Male,Other CVD,0,0,34.67951149125781,City of Edinburgh,S08000024,NHS Lothian
2019,S12000036,All,All,Other CVD,126,24.003200426723517,30.123974803676667,City of Edinburgh,S08000024,NHS Lothian
2019,S12000036,All,Female,Other CVD,69,25.686174509636018,24.77345521444039,City of Edinburgh,S08000024,NHS Lothian
2019,S12000036,All,Male,Other CVD,57,22.23930270031954,35.474494392912945,City of Edinburgh,S08000024,NHS Lothian
2019,S12000036,over 75,All,Other CVD,0,0,293.54702563884763,City of Edinburgh,S08000024,NHS Lothian
2019,S12000036,over 75,Female,Other CVD,0,0,266.3703713921656,City of Edinburgh,S08000024,NHS Lothian
2019,S12000036,over 75,Male,Other CVD,0,0,320.72367988552975,City of Edinburgh,S08000024,NHS Lothian
2019,S12000036,under 75,All,Other CVD,0,0,4.0711456001982125,City of Edinburgh,S08000024,NHS Lothian
2019,S12000036,under 75,Female,Other CVD,0,0,0.8792547133466826,City of Edinburgh,S08000024,NHS Lothian
2019,S12000036,under 75,Male,Other CVD,0,0,7.2630364870497495,City of Edinburgh,S08000024,NHS Lothian
2019,S12000038,0-44,All,Other CVD,0,0,0,Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2019,S12000038,0-44,Female,Other CVD,0,0,0,Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2019,S12000038,0-44,Male,Other CVD,0,0,0,Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2019,S12000038,45-64,All,Other CVD,0,0,2.3690667569168262,Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2019,S12000038,45-64,Female,Other CVD,0,0,-1.7763568394002505e-15,Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2019,S12000038,45-64,Male,Other CVD,0,0,4.7381335138336524,Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2019,S12000038,65-74,All,Other CVD,0,0,38.595816453900184,Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2019,S12000038,65-74,Female,Other CVD,0,0,31.03136989392914,Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2019,S12000038,65-74,Male,Other CVD,0,0,46.16026301387124,Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2019,S12000038,All,All,Other CVD,56,31.26744835287549,34.37591554244903,Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2019,S12000038,All,Female,Other CVD,28,30.261437202114067,27.8261913828196,Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2019,S12000038,All,Male,Other CVD,28,32.34264724567701,40.925639702078456,Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2019,S12000038,over 75,All,Other CVD,0,0,329.9505791578506,Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2019,S12000038,over 75,Female,Other CVD,0,0,272.9766393773005,Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2019,S12000038,over 75,Male,Other CVD,0,0,386.92451893840075,Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2019,S12000038,under 75,All,Other CVD,0,0,5.143256503563167,Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2019,S12000038,under 75,Female,Other CVD,0,0,3.5805426800687457,Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2019,S12000038,under 75,Male,Other CVD,0,0,6.705970327057582,Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2019,S12000039,0-44,All,Other CVD,0,0,0,West Dunbartonshire,S08000031,NHS Greater Glasgow and Clyde
2019,S12000039,0-44,Female,Other CVD,0,0,0,West Dunbartonshire,S08000031,NHS Greater Glasgow and Clyde
2019,S12000039,0-44,Male,Other CVD,0,0,0,West Dunbartonshire,S08000031,NHS Greater Glasgow and Clyde
2019,S12000039,45-64,All,Other CVD,0,0,3.782410530230914,West Dunbartonshire,S08000031,NHS Greater Glasgow and Clyde
2019,S12000039,45-64,Female,Other CVD,0,0,0,West Dunbartonshire,S08000031,NHS Greater Glasgow and Clyde
2019,S12000039,45-64,Male,Other CVD,0,0,7.564821060461833,West Dunbartonshire,S08000031,NHS Greater Glasgow and Clyde
2019,S12000039,65-74,All,Other CVD,0,0,43.596559903950705,West Dunbartonshire,S08000031,NHS Greater Glasgow and Clyde
2019,S12000039,65-74,Female,Other CVD,0,0,19.552427167208805,West Dunbartonshire,S08000031,NHS Greater Glasgow and Clyde
2019,S12000039,65-74,Male,Other CVD,0,0,67.64069264069265,West Dunbartonshire,S08000031,NHS Greater Glasgow and Clyde
2019,S12000039,All,All,Other CVD,35,39.35679748116495,47.264712044222875,West Dunbartonshire,S08000031,NHS Greater Glasgow and Clyde
2019,S12000039,All,Female,Other CVD,17,36.628458157373004,34.06290283417193,West Dunbartonshire,S08000031,NHS Greater Glasgow and Clyde
2019,S12000039,All,Male,Other CVD,18,42.335011054141795,60.466521254273836,West Dunbartonshire,S08000031,NHS Greater Glasgow and Clyde
2019,S12000039,over 75,All,Other CVD,0,0,463.1637162644097,West Dunbartonshire,S08000031,NHS Greater Glasgow and Clyde
2019,S12000039,over 75,Female,Other CVD,0,0,355.6655331290557,West Dunbartonshire,S08000031,NHS Greater Glasgow and Clyde
2019,S12000039,over 75,Male,Other CVD,0,0,570.6618993997636,West Dunbartonshire,S08000031,NHS Greater Glasgow and Clyde
2019,S12000039,under 75,All,Other CVD,0,0,6.131843494973646,West Dunbartonshire,S08000031,NHS Greater Glasgow and Clyde
2019,S12000039,under 75,Female,Other CVD,0,0,2.2560492885240926,West Dunbartonshire,S08000031,NHS Greater Glasgow and Clyde
2019,S12000039,under 75,Male,Other CVD,0,0,10.0076377014232,West Dunbartonshire,S08000031,NHS Greater Glasgow and Clyde
2019,S12000040,0-44,All,Other CVD,0,0,2.0180386502113463,West Lothian,S08000024,NHS Lothian
2019,S12000040,0-44,Female,Other CVD,0,0,4.036077300422693,West Lothian,S08000024,NHS Lothian
2019,S12000040,0-44,Male,Other CVD,0,0,0,West Lothian,S08000024,NHS Lothian
2019,S12000040,45-64,All,Other CVD,0,0,8.3166195680855,West Lothian,S08000024,NHS Lothian
2019,S12000040,45-64,Female,Other CVD,0,0,4.1635729006918485,West Lothian,S08000024,NHS Lothian
2019,S12000040,45-64,Male,Other CVD,0,0,12.46966623547915,West Lothian,S08000024,NHS Lothian
2019,S12000040,65-74,All,Other CVD,0,0,27.93695771597342,West Lothian,S08000024,NHS Lothian
2019,S12000040,65-74,Female,Other CVD,0,0,31.914962420940192,West Lothian,S08000024,NHS Lothian
2019,S12000040,65-74,Male,Other CVD,0,0,23.958953011006628,West Lothian,S08000024,NHS Lothian
2019,S12000040,All,All,Other CVD,39,21.29983615510645,27.89821454112447,West Lothian,S08000024,NHS Lothian
2019,S12000040,All,Female,Other CVD,21,22.54500950111113,25.967948146456457,West Lothian,S08000024,NHS Lothian
2019,S12000040,All,Male,Other CVD,18,20.01044990161525,29.82848093579249,West Lothian,S08000024,NHS Lothian
2019,S12000040,over 75,All,Other CVD,0,0,240.7909880476721,West Lothian,S08000024,NHS Lothian
2019,S12000040,over 75,Female,Other CVD,0,0,214.8227614594016,West Lothian,S08000024,NHS Lothian
2019,S12000040,over 75,Male,Other CVD,0,0,266.75921463594244,West Lothian,S08000024,NHS Lothian
2019,S12000040,under 75,All,Other CVD,0,0,6.8428852932241675,West Lothian,S08000024,NHS Lothian
2019,S12000040,under 75,Female,Other CVD,0,0,7.2899995770442985,West Lothian,S08000024,NHS Lothian
2019,S12000040,under 75,Male,Other CVD,0,0,6.395771009404033,West Lothian,S08000024,NHS Lothian
2019,S12000041,0-44,All,Other CVD,0,0,0,Angus,S08000030,NHS Tayside
2019,S12000041,0-44,Female,Other CVD,0,0,0,Angus,S08000030,NHS Tayside
2019,S12000041,0-44,Male,Other CVD,0,0,0,Angus,S08000030,NHS Tayside
2019,S12000041,45-64,All,Other CVD,0,0,3.0916543000494645,Angus,S08000030,NHS Tayside
2019,S12000041,45-64,Female,Other CVD,0,0,0,Angus,S08000030,NHS Tayside
2019,S12000041,45-64,Male,Other CVD,0,0,6.183308600098932,Angus,S08000030,NHS Tayside
2019,S12000041,65-74,All,Other CVD,0,0,46.26873439290111,Angus,S08000030,NHS Tayside
2019,S12000041,65-74,Female,Other CVD,0,0,23.702860935314895,Angus,S08000030,NHS Tayside
2019,S12000041,65-74,Male,Other CVD,0,0,68.83460785048737,Angus,S08000030,NHS Tayside
2019,S12000041,All,All,Other CVD,46,39.58691910499141,31.30891393990418,Angus,S08000030,NHS Tayside
2019,S12000041,All,Female,Other CVD,27,45.39646243863107,31.70495175730482,Angus,S08000030,NHS Tayside
2019,S12000041,All,Male,Other CVD,19,33.49552217756154,30.912876122503548,Angus,S08000030,NHS Tayside
2019,S12000041,over 75,All,Other CVD,0,0,284.7934271015162,Angus,S08000030,NHS Tayside
2019,S12000041,over 75,Female,Other CVD,0,0,324.62390398996394,Angus,S08000030,NHS Tayside
2019,S12000041,over 75,Male,Other CVD,0,0,244.96295021306855,Angus,S08000030,NHS Tayside
2019,S12000041,under 75,All,Other CVD,0,0,6.23901703381069,Angus,S08000030,NHS Tayside
2019,S12000041,under 75,Female,Other CVD,0,0,2.734945492536334,Angus,S08000030,NHS Tayside
2019,S12000041,under 75,Male,Other CVD,0,0,9.743088575085036,Angus,S08000030,NHS Tayside
